record_id,n_stems,stem_diameter_1_cm,stem_diameter_2_cm,stem_diameter_3_cm,stem_diameter_4_cm,stem_diameter_5_cm,height_m,life_stage,physiological_condition,classification,county,latin_name_clean,common_name_clean,generic_name_clean,genus,species,combined_stem_diameter_cm,is_multistem,crown_radius_n_m,crown_radius_s_m,crown_radius_e_m,crown_radius_w_m,crown_radius_se_m,crown_radius_nw_m,crown_radius_ne_m,crown_radius_sw_m,crown_radius_minimum_bounding_circle,crown_radius_maximum,data_contributor_id
d1f9d9bf-98d0-4ec2-9b0c-e384cc2f0401,1,53,,,,,17,early_mature,good,urban,surrey,quercus robur,english oak,oak,quercus,robur,53,FALSE,6,4,4,4,,,,,5,6,C6
a8419bb5-104e-45b3-97fd-ab281f17b56f,1,40,,,,,19,early_mature,good,urban,surrey,quercus robur,english oak,oak,quercus,robur,40,FALSE,3,7,3,7,,,,,5,7,C6
346736cb-c524-4fe5-af3c-032badd99ee0,1,34,,,,,5,early_mature,poor,suburban,norfolk,quercus robur,english oak,oak,quercus,robur,34,FALSE,8,2,4,3.5,,,,,5,8,C7
5d5d3235-8458-41e3-b430-5af223a2c346,1,24,,,,,14,early_mature,poor,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,24,FALSE,6,4,2,3,,,,,5,6,C2
df85a39d-6ec3-41ce-a44f-fa796b09c341,1,37,,,,,10,early_mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,37,FALSE,4,5,5,5,,,,,5,5,C2
8fe4a4ec-2fd8-4359-907c-43e465628651,1,40,,,,,10,early_mature,good,urban,greater_london,fraxinus excelsior,european ash,ash,fraxinus,excelsior,40,FALSE,5,5,5,5,,,,,5,5,C3
e1259627-3eaa-44c0-9567-8fb2d64fd8c0,1,35,,,,,15,early_mature,fair,urban,greater_london,fraxinus excelsior,european ash,ash,fraxinus,excelsior,35,FALSE,6,4,6,4,,,,,5,6,C3
1bdf7423-0f4d-494f-85fe-c22de7b30270,1,60,,,,,20,early_mature,fair,urban,greater_london,fraxinus excelsior,european ash,ash,fraxinus,excelsior,60,FALSE,4,6,6,4,,,,,5,6,C3
1e941db7-ca3c-4e82-a1f4-4c7c4fbf31b5,1,34,,,,,8,early_mature,fair,rural,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,34,FALSE,4,4,5,5,,,,,5,5,C5
2680f3f2-17e2-4e1f-a8ba-80976281d473,1,45,,,,,16,early_mature,fair,urban,suffolk,fraxinus excelsior,european ash,ash,fraxinus,excelsior,45,FALSE,5,5,3,5,,,,,5,5,C6
390c5384-97db-4fc3-82fa-1191e348d81f,1,46,,,,,18,early_mature,fair,urban,suffolk,fraxinus excelsior,european ash,ash,fraxinus,excelsior,46,FALSE,5,4,5,5,,,,,5,5,C6
177131ac-f1f1-4506-93fa-d37ac4330d74,1,40,,,,,7,early_mature,fair,rural,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,40,FALSE,5,5,4,5,,,,,5,5,C6
a7d225ca-8346-411a-a1ca-3d8c8f6e525a,4,40,25,30,40,,10,early_mature,good,urban,gloucestershire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,68.7,TRUE,5,5,5,5,,,,,5,5,C6
88c899d9-aa2b-414f-b383-1d648e9ebeee,1,22,,,,,12,early_mature,good,rural,west_yorkshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,22,FALSE,5,5,5,5,,,,,5,5,C6
8c5ce86c-7138-42c7-b2ad-98e791cc977e,1,35,,,,,12,early_mature,fair,urban,buckinghamshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,35,FALSE,3.5,3.5,5,5,,,,,5,5,C6
f37b0ef5-f618-43f2-99b4-717548887cb9,1,45,,,,,15,early_mature,good,urban,bedfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,45,FALSE,5,1.5,6,4,,,,,5,6,C6
29881906-ebe9-46a4-b82f-1644546fb48c,1,47,,,,,11,early_mature,fair,suburban,surrey,fraxinus excelsior,european ash,ash,fraxinus,excelsior,47,FALSE,5,5,5,5,,,,,5,5,C6
fbf7aa7f-d4c9-4647-bd65-85e8f225c347,1,40,,,,,11,early_mature,poor,rural,cornwall,fraxinus excelsior,european ash,ash,fraxinus,excelsior,40,FALSE,,,,,3,3,6,4,5,6,C6
9e9d077c-8b9b-44ad-a0e1-0c0a0a44c8ee,1,32,,,,,11,early_mature,good,rural,durham,fraxinus excelsior,european ash,ash,fraxinus,excelsior,32,FALSE,5,5,5,5,,,,,5,5,C6
ab8f9b2b-8247-4a76-9ce7-aa44ac7539cb,1,44,,,,,12,early_mature,good,rural,wiltshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,44,FALSE,5,5,5,5,,,,,5,5,C6
2fa951c3-7fdd-4b13-b247-329553d1d7e5,1,65,,,,,10,early_mature,fair,rural,wiltshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,65,FALSE,5,5,5,5,,,,,5,5,C6
998c9f2d-347e-4e1a-ab61-fa2c7e57a6d1,3,26,28,27,,,13,early_mature,good,rural,wiltshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,46.8,TRUE,,,,,6,4,5,5,5,6,C6
c7585181-7548-479b-8a5c-a3c5f9a96c2a,1,21,,,,,11,early_mature,good,rural,wiltshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,21,FALSE,5,5,5,2,,,,,5,5,C6
a4e26f8d-07dd-4ecb-bb96-0ee1687158a8,1,38,,,,,9,early_mature,fair,urban,greater_london,fraxinus excelsior,european ash,ash,fraxinus,excelsior,38,FALSE,4.5,5,5,5,,,,,5,5,C6
dd4c4c4b-106e-441c-8137-29b30a661ed8,1,25,,,,,12,early_mature,good,urban,essex,fraxinus excelsior,european ash,ash,fraxinus,excelsior,25,FALSE,5,5,5,5,,,,,5,5,C6
e2156ab7-6394-4c83-84fd-a1d5b30cb0f3,1,30,,,,,16,early_mature,good,urban,essex,fraxinus excelsior,european ash,ash,fraxinus,excelsior,30,FALSE,5,5,5,5,,,,,5,5,C6
62d2bb3c-50a7-4d83-8307-09051e867631,1,20,,,,,18,early_mature,fair,urban,essex,fraxinus excelsior,european ash,ash,fraxinus,excelsior,20,FALSE,5,5,5,5,,,,,5,5,C6
ba36d649-6307-4ab4-a360-c579f31bfe4a,1,15,,,,,15,early_mature,fair,urban,essex,fraxinus excelsior,european ash,ash,fraxinus,excelsior,15,FALSE,5,5,5,5,,,,,5,5,C6
47db9be0-94be-465d-a66d-47605ffc44be,1,30,,,,,17,early_mature,fair,urban,essex,fraxinus excelsior,european ash,ash,fraxinus,excelsior,30,FALSE,5,5,5,5,,,,,5,5,C6
58af0d37-3c1a-4df1-aec0-c87f84cb2ce8,1,20,,,,,16,early_mature,fair,urban,essex,fraxinus excelsior,european ash,ash,fraxinus,excelsior,20,FALSE,5,5,5,5,,,,,5,5,C6
401cc4f3-bc22-4af9-b145-cf153e7280a6,1,25,,,,,18,early_mature,good,urban,essex,fraxinus excelsior,european ash,ash,fraxinus,excelsior,25,FALSE,5,5,5,5,,,,,5,5,C6
ecf427fa-3081-4205-b36a-8b99c4fa3a52,1,20,,,,,17,early_mature,good,urban,essex,fraxinus excelsior,european ash,ash,fraxinus,excelsior,20,FALSE,5,5,5,5,,,,,5,5,C6
52503a53-49c0-4bc7-ace6-01237f22ec77,1,20,,,,,15,early_mature,fair,urban,essex,fraxinus excelsior,european ash,ash,fraxinus,excelsior,20,FALSE,5,5,5,5,,,,,5,5,C6
f71cfdc3-df17-4516-8ccb-d37a7a762814,1,20,,,,,15,early_mature,fair,urban,essex,fraxinus excelsior,european ash,ash,fraxinus,excelsior,20,FALSE,5,5,5,5,,,,,5,5,C6
a208af18-4aa5-4d8b-9f8a-35405dc294e5,1,25,,,,,15,early_mature,fair,urban,essex,fraxinus excelsior,european ash,ash,fraxinus,excelsior,25,FALSE,5,5,5,5,,,,,5,5,C6
e83fc96b-1127-429a-81a9-f4693324d097,1,40,,,,,18,early_mature,fair,urban,essex,fraxinus excelsior,european ash,ash,fraxinus,excelsior,40,FALSE,5,5,5,5,,,,,5,5,C6
0bd3be85-2958-4875-82c0-1ed8ba91ba31,1,30,,,,,16,early_mature,fair,urban,greater_london,fraxinus excelsior,european ash,ash,fraxinus,excelsior,30,FALSE,,,,,4,3,4,6,5,6,C6
5580cbe2-5050-46b8-a6a4-0fa5347e3779,1,33,,,,,11,early_mature,good,urban,greater_london,fraxinus excelsior,european ash,ash,fraxinus,excelsior,33,FALSE,2.6,4.9,4.8,5.2,,,,,5,5.2,C6
fc092d31-c8bb-4bfc-87f8-667df7cc9429,1,32,,,,,11,early_mature,good,urban,greater_london,fraxinus excelsior,european ash,ash,fraxinus,excelsior,32,FALSE,6.8,2.9,1.7,8.3,,,,,5,8.3,C6
491efbd1-efdd-446a-aec9-11d4e1a82be3,1,40,,,,,16,early_mature,fair,rural,staffordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,40,FALSE,5,5,5,5,,,,,5,5,C6
808071cd-d389-4864-b321-350d8ecc0c19,4,25,25,25,25,,8,early_mature,fair,rural,staffordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,50,TRUE,5,5,5,5,,,,,5,5,C6
86b69ac2-e0c3-48cf-aec0-6cf35afaf642,1,36,,,,,14,early_mature,good,rural,staffordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,36,FALSE,5,5,4,5,,,,,5,5,C6
246d1212-c1e5-441e-a16d-86a017d55834,1,79,,,,,12,early_mature,fair,urban,worcestershire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,79,FALSE,6.5,1,4,6,,,,,5,6.5,C7
fad5e01e-f749-40d9-92ca-012c2c3fe359,1,55,,,,,18,early_mature,good,urban,essex,salix alba,white willow,willow,salix,alba,55,FALSE,5,5,5,5,,,,,5,5,C6
53fd1ab2-05fd-4e6b-96bc-72d58577d08b,2,28,40,,,,11,early_mature,fair,urban,buckinghamshire,salix alba,white willow,willow,salix,alba,48.8,TRUE,6,4,4,4,,,,,5,6,C6
a4936ad3-706d-4ef4-9d56-45b6232232ab,1,48,,,,,15,early_mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,48,FALSE,,,,,5,5,4.5,5,5,5,C6
d3902121-5b12-40a4-9a17-c2d6757edbae,1,48,,,,,15,early_mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,48,FALSE,,,,,5,5,4.5,5,5,5,C6
cc7dcf79-f558-4a39-b80f-ce080ddf5f9e,1,48,,,,,15,early_mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,48,FALSE,,,,,5,5,4.5,5,5,5,C6
edaf0e80-1dcc-4765-9e2d-f0d90688b1a5,1,48,,,,,15,early_mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,48,FALSE,,,,,5,5,4.5,5,5,5,C6
a7c0dc75-68b3-4fb7-be88-9de7c78d8ddc,1,69,,,,,11,early_mature,good,urban,warwickshire,platanus x hispanica,london plane,plane,platanus,hispanica,69,FALSE,5,5,5,4,,,,,5,5,C6
4b8927f7-90b7-4714-abbd-34714709897b,1,28,,,,,10.5,early_mature,good,urban,warwickshire,platanus x hispanica,london plane,plane,platanus,hispanica,28,FALSE,5,5,5,4,,,,,5,5,C6
8334cdd0-c18a-4c9b-a991-f47eafeef8b5,2,25,16,,,,9,early_mature,fair,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,29.7,TRUE,,,,,4,4,6,4,5,6,C6
9ed25e07-6028-4915-b031-7c23b41980ce,1,35,,,,,16,early_mature,fair,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,35,FALSE,4.5,5.5,4,5,,,,,5,5.5,C6
6b9109c3-03bd-4fda-9c7f-ca39d6cb1feb,1,38,,,,,9,early_mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,38,FALSE,6,4,5.5,4,,,,,5,6,C6
ac413a1a-d21f-4eb6-ba89-ea4842f644f7,1,25,,,,,12,early_mature,fair,suburban,surrey,fraxinus excelsior,european ash,ash,fraxinus,excelsior,25,FALSE,1,1,10,0.2,,,,,5.1,10,C6
7285041d-3d3f-4b20-89bf-0df72539ac82,1,28,,,,,8,early_mature,good,rural,gloucestershire,quercus robur,english oak,oak,quercus,robur,28,FALSE,5.5,5,5,5.5,,,,,5.2,5.5,C5
60e39690-7d8d-4046-9347-05638710d23f,1,39,,,,,8,early_mature,good,rural,durham,quercus robur,english oak,oak,quercus,robur,39,FALSE,5.5,5,5.5,3.5,,,,,5.2,5.5,C6
b525daad-63f8-4bc4-b70a-c312f6968a53,1,53,,,,,8,early_mature,good,rural,durham,quercus robur,english oak,oak,quercus,robur,53,FALSE,5.5,5,5,5,,,,,5.2,5.5,C6
5ccfa82b-8b8a-42f4-aca1-bebc3a3af03e,1,45,,,,,10,early_mature,fair,rural,durham,quercus robur,english oak,oak,quercus,robur,45,FALSE,6,4.5,4,5.5,,,,,5.2,6,C6
df5e66de-abc4-4821-a3b0-4211a69eddde,1,47,,,,,9,early_mature,good,rural,durham,quercus robur,english oak,oak,quercus,robur,47,FALSE,5.5,5,5.5,5,,,,,5.2,5.5,C6
ddb706b2-cf00-4564-91bc-cc73327f6d7b,1,94,,,,,21,early_mature,good,rural,durham,quercus robur,english oak,oak,quercus,robur,94,FALSE,6.5,4,5.5,3,,,,,5.2,6.5,C6
26735586-4be3-4634-b3a7-16f204a9dd1e,1,37,,,,,15,early_mature,good,rural,durham,quercus robur,english oak,oak,quercus,robur,37,FALSE,5.5,5,4.5,4.5,,,,,5.2,5.5,C6
5fb5cc1e-4247-47e2-a684-66a9ba9eccb3,1,33,,,,,12,early_mature,good,urban,greater_london,quercus robur,english oak,oak,quercus,robur,33,FALSE,6.5,0.5,5,5.5,,,,,5.2,6.5,C6
34cb9d76-52f2-459c-9286-4bd5a7a73978,1,57,,,,,15,early_mature,good,urban,greater_london,quercus robur,english oak,oak,quercus,robur,57,FALSE,,,,,4,6.5,2,8.5,5.2,8.5,C6
94fcae15-7b5d-49fd-8767-1a64de0d75fe,1,63,,,,,12,early_mature,good,urban,worcestershire,quercus robur,english oak,oak,quercus,robur,63,FALSE,4,6.5,5.5,3.75,,,,,5.2,6.5,C7
714b566d-1fc8-4cb4-a2fe-aa4a6d001a1f,1,39.96248240537617,,,,,13,early_mature,fair,rural,gloucestershire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,40,TRUE,3.5,5,4.5,6,,,,,5.2,6,C5
e076d792-21cb-48a2-a98b-9fd02b000ba9,1,40,,,,,12,early_mature,good,urban,bedfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,40,FALSE,5,4,5.5,5,,,,,5.2,5.5,C6
0abde3e3-96ac-4aef-86bb-91a34c50c428,1,39,,,,,14,early_mature,good,urban,bedfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,39,FALSE,3,4,5.5,5,,,,,5.2,5.5,C6
5317cf84-8ce2-41e0-962a-157b5c55c5f4,1,42,,,,,14,early_mature,good,urban,bedfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,42,FALSE,3,3,5.5,5,,,,,5.2,5.5,C6
518b97b1-ebef-4fa7-b554-604f88c5e8ab,1,32,,,,,17,early_mature,good,urban,buckinghamshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,32,FALSE,5,3,6,4.5,,,,,5.2,6,C6
69c03cf3-0b4f-4c58-a84f-c354d6017c79,1,45,,,,,14,early_mature,fair,urban,kent,fraxinus excelsior,european ash,ash,fraxinus,excelsior,45,FALSE,3.5,6,5,5.5,,,,,5.2,6,C6
cf4657e7-ff57-4746-a68e-ad66d487114e,1,41,,,,,9,early_mature,good,urban,warwickshire,platanus x hispanica,london plane,plane,platanus,hispanica,41,FALSE,6,4.5,4.5,4.5,,,,,5.2,6,C6
68a05ee1-e7b1-4e74-9ac1-6bb6abe609c2,1,41,,,,,9,early_mature,good,urban,warwickshire,platanus x hispanica,london plane,plane,platanus,hispanica,41,FALSE,6,4.5,4.5,4.5,,,,,5.2,6,C6
f3aef6a7-9875-4a96-adb0-62558178087a,1,41,,,,,17,early_mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,41,FALSE,7,3.4,4.2,1.6,,,,,5.2,7,C6
df7f4c22-4102-4738-9f43-3f2f2b7c0209,1,38,,,,,17,early_mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,38,FALSE,5.3,5.2,4.5,4.7,,,,,5.2,5.3,C6
fa9047bb-1e94-4931-9d7a-0d485094e259,1,38,,,,,17,early_mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,38,FALSE,1.3,5.8,5.8,4.7,,,,,5.2,5.8,C6
513e9603-685b-4e29-ae4b-d35bc1b0d1c6,1,35,,,,,17,early_mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,35,FALSE,1.3,9.1,2.9,7.7,,,,,5.3,9.1,C6
b93da579-7fcf-4395-bffa-f616e38748b5,1,31,,,,,17,early_mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,31,FALSE,,,,,5,5,8.756208008,2,5.4,8.8,C6
f25a6880-4e9c-4f74-bb7a-37dfde5e5a3c,1,31,,,,,17,early_mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,31,FALSE,,,,,5,5,8.756208008,2,5.4,8.8,C6
176d8257-729d-4e34-ba68-de76876cb2f9,1,31,,,,,17,early_mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,31,FALSE,,,,,5,5,8.756208008,2,5.4,8.8,C6
ed18df3a-74a6-43ee-8ab7-37a45f546f9f,1,31,,,,,17,early_mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,31,FALSE,,,,,5,5,8.756208008,2,5.4,8.8,C6
26a39692-76e9-43f6-915b-08105374a554,1,39,,,,,19,early_mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,39,FALSE,3.9,3.3,8.7,2.1,,,,,5.4,8.7,C6
5bc4ea73-2af9-45ba-9b34-4199a7d148be,1,41,,,,,19,early_mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,41,FALSE,3.5,7.2,3.3,6.8,,,,,5.4,7.2,C6
a48f2219-cabf-4786-8cff-fddabe8c3e7c,1,30,,,,,12,early_mature,good,urban,essex,quercus robur,english oak,oak,quercus,robur,30,FALSE,5,6,7,3,,,,,5.5,7,C3
79466a60-a94b-44e7-af43-a8df3ba480e3,1,33,,,,,10,early_mature,good,rural,greater_london,quercus robur,english oak,oak,quercus,robur,33,FALSE,5.5,4,5.5,5.5,,,,,5.5,5.5,C4
b443088f-44b1-497a-bb8c-37fb6819eff6,1,39,,,,,8,early_mature,good,urban,oxfordshire,quercus robur,english oak,oak,quercus,robur,39,FALSE,5,5.5,5,6,,,,,5.5,6,C5
53c626ec-4dd1-40ea-9dc9-c5020b68cc1c,2,35,35,,,,11,early_mature,fair,urban,suffolk,quercus robur,english oak,oak,quercus,robur,49.5,TRUE,7,4,4,3,,,,,5.5,7,C6
785f7bb4-9bc2-4f07-8c7d-ead23771c448,1,55,,,,,9,early_mature,good,rural,berkshire,quercus robur,english oak,oak,quercus,robur,55,FALSE,5.5,5.5,5.5,5.5,,,,,5.5,5.5,C6
76cff5e2-7dfb-4989-83cd-2271d6b4b996,1,48,,,,,15,early_mature,good,urban,greater_london,quercus robur,english oak,oak,quercus,robur,48,FALSE,6,2,7,4,,,,,5.5,7,C6
96f4c5ad-4254-4eba-ba0f-d0ebe6930191,1,52,,,,,18,early_mature,good,urban,greater_london,quercus robur,english oak,oak,quercus,robur,52,FALSE,4,6,2,9,,,,,5.5,9,C6
61ce4adb-7c1f-418e-a7fc-38919a522961,1,48,,,,,13,early_mature,good,rural,buckinghamshire,quercus robur,english oak,oak,quercus,robur,48,FALSE,5,6,5,5,,,,,5.5,6,C6
cb8884dc-59aa-4986-b852-195959e01daa,1,43,,,,,8.5,early_mature,good,rural,berkshire,quercus robur,english oak,oak,quercus,robur,43,FALSE,5.5,5.5,5.5,5.5,,,,,5.5,5.5,C6
dc0f40fa-0506-4bf5-b1b8-a614032db0b2,1,56,,,,,16,early_mature,good,suburban,surrey,quercus robur,english oak,oak,quercus,robur,56,FALSE,5,6,3,6,,,,,5.5,6,C6
deca1e0a-c4b8-4851-8ee9-5ef06cdb60f0,1,34,,,,,10,early_mature,fair,suburban,surrey,quercus robur,english oak,oak,quercus,robur,34,FALSE,6,3,5,6,,,,,5.5,6,C6
4a4bfee4-4012-4534-b5a6-b79ec9b0699b,1,45,,,,,13,early_mature,fair,suburban,surrey,quercus robur,english oak,oak,quercus,robur,45,FALSE,,,,,8,2,3,8,5.5,8,C6
74c1c030-b307-4064-9409-f7270dfe24b4,1,55,,,,,12,early_mature,good,rural,cornwall,quercus robur,english oak,oak,quercus,robur,55,FALSE,5,5,7,4,,,,,5.5,7,C6
37d0eb3c-06b1-46e5-9d1d-b1f7f00ea383,1,55,,,,,12,early_mature,good,rural,cornwall,quercus robur,english oak,oak,quercus,robur,55,FALSE,5,6,5,4,,,,,5.5,6,C6
001efb7e-08b0-4de8-98db-a82ebae3d282,1,50,,,,,12,early_mature,good,rural,cornwall,quercus robur,english oak,oak,quercus,robur,50,FALSE,3,6,5,6,,,,,5.5,6,C6
e215abec-ca3b-4d99-ad2d-f85361b571cf,3,20,30,40,,,17,early_mature,good,rural,cornwall,quercus robur,english oak,oak,quercus,robur,53.9,TRUE,6,3,5,6,,,,,5.5,6,C6
c10e2179-49b6-4bf7-b6a8-70dc47f696f5,1,60,,,,,10,early_mature,good,rural,cornwall,quercus robur,english oak,oak,quercus,robur,60,FALSE,5,6,6,5,,,,,5.5,6,C6
7db0ca7c-0b76-495b-b251-5d10906a69da,4,37,38,20,18,,9,early_mature,good,rural,cornwall,quercus robur,english oak,oak,quercus,robur,59.5,TRUE,3,6,6,5,,,,,5.5,6,C6
e922bd08-2df2-489f-a7f8-34d95c31c631,1,39,,,,,9,early_mature,good,rural,cornwall,quercus robur,english oak,oak,quercus,robur,39,FALSE,6,5,3,4,,,,,5.5,6,C6
943a648b-2922-4b6d-a922-9dcc21062702,1,35,,,,,9,early_mature,good,rural,cornwall,quercus robur,english oak,oak,quercus,robur,35,FALSE,6,5,3,5,,,,,5.5,6,C6
74db969e-7cfc-4d73-9ace-a432b762568f,1,40,,,,,8,early_mature,good,rural,durham,quercus robur,english oak,oak,quercus,robur,40,FALSE,5.5,5.5,4,4,,,,,5.5,5.5,C6
81dc940d-bbb7-4766-a1d4-d507af7aeb62,1,44,,,,,11,early_mature,good,rural,durham,quercus robur,english oak,oak,quercus,robur,44,FALSE,6,5,5,5,,,,,5.5,6,C6
c03069f5-729a-4e84-b3b1-2f61c91ea526,1,48,,,,,9,early_mature,fair,rural,durham,quercus robur,english oak,oak,quercus,robur,48,FALSE,5.5,5.5,5,5.5,,,,,5.5,5.5,C6
4fe49c8b-5558-467f-a646-21b9d96f85b1,1,65,,,,,26,early_mature,poor,rural,durham,quercus robur,english oak,oak,quercus,robur,65,FALSE,5,6,4.5,6.5,,,,,5.5,6.5,C6
276495b2-ea14-46e3-9e16-8a81b99b177e,1,50,,,,,17,early_mature,fair,rural,durham,quercus robur,english oak,oak,quercus,robur,50,FALSE,2.5,5,5,6,,,,,5.5,6,C6
8a03d0b4-eaa9-4d1a-950e-be8cf97a5420,3,45,44,27,,,17,early_mature,fair,rural,durham,quercus robur,english oak,oak,quercus,robur,68.5,TRUE,5,4.5,6,5,,,,,5.5,6,C6
cc447726-b898-4284-a0f3-6601de948ab8,1,51,,,,,10,early_mature,fair,rural,durham,quercus robur,english oak,oak,quercus,robur,51,FALSE,5,3.5,6,5,,,,,5.5,6,C6
22d96eeb-9889-475a-b4b6-51f4bb65b63d,1,56,,,,,14,early_mature,poor,rural,durham,quercus robur,english oak,oak,quercus,robur,56,FALSE,4,4,6,5,,,,,5.5,6,C6
47e39907-81e4-40b2-8367-6d279c3ed52f,1,65,,,,,13,early_mature,good,rural,wiltshire,quercus robur,english oak,oak,quercus,robur,65,FALSE,5.5,5.5,5.5,5.5,,,,,5.5,5.5,C6
8d81be65-845f-4c4a-bf82-495e5a5adfdc,1,48,,,,,15,early_mature,good,urban,greater_london,quercus robur,english oak,oak,quercus,robur,48,FALSE,7,4,6,4,,,,,5.5,7,C6
bbf2e9fc-7073-46a1-9c04-cefb57bdad18,1,40,,,,,17.5,early_mature,good,urban,greater_london,quercus robur,english oak,oak,quercus,robur,40,FALSE,5.5,5.5,5.5,5.5,,,,,5.5,5.5,C6
809d94fd-acff-44e4-9515-8619c3441577,1,35,,,,,12,early_mature,good,urban,greater_london,quercus robur,english oak,oak,quercus,robur,35,FALSE,5.5,5.5,5.5,5.5,0,0,0,0,5.5,5.5,C6
1be8f089-a149-49e6-a8a4-f895c17c4262,1,53,,,,,14,early_mature,good,rural,hampshire,quercus robur,english oak,oak,quercus,robur,53,FALSE,5.5,5.5,5.5,5.5,,,,,5.5,5.5,C6
7f22ca66-fe2a-4829-9c15-611bf8371662,1,46,,,,,11,early_mature,good,urban,surrey,quercus robur,english oak,oak,quercus,robur,46,FALSE,9,2,2,7,,,,,5.5,9,C6
e125fb3e-dd42-4706-9930-0735ed718702,1,30,,,,,18,early_mature,good,rural,surrey,fraxinus excelsior,european ash,ash,fraxinus,excelsior,30,FALSE,6,5,3,5,,,,,5.5,6,C3
