Timestamp,Qs_in_Avg,T1_Avg,air_pressure,RH,wind_speed,wind_dir
"YYYY-MM-DD HH:MM:SS UTC","W m-2",°C,Pa,%,"m s-1",deg_from_north
"2023-09-12 00:00:00",-3.635,18.48,101275,0.0168348,1.97677,185.476
"2023-09-12 00:01:00",-2.932,18.48,NaN,NaN,NaN,NaN
"2023-09-12 00:02:00",-3.259,18.47,NaN,NaN,NaN,NaN
"2023-09-12 00:03:00",-2.954,18.47,NaN,NaN,NaN,NaN
"2023-09-12 00:04:00",-3.019,18.43,NaN,NaN,NaN,NaN
"2023-09-12 00:05:00",-3.464,18.43,NaN,NaN,NaN,NaN
"2023-09-12 00:06:00",-2.548,18.42,NaN,NaN,NaN,NaN
"2023-09-12 00:07:00",-3.33,18.42,NaN,NaN,NaN,NaN
"2023-09-12 00:08:00",-2.722,18.41,NaN,NaN,NaN,NaN
"2023-09-12 00:09:00",-3.497,18.4,NaN,NaN,NaN,NaN
"2023-09-12 00:10:00",-3.296,18.4,NaN,NaN,NaN,NaN
"2023-09-12 00:11:00",-3.492,18.38,NaN,NaN,NaN,NaN
"2023-09-12 00:12:00",-3.231,18.39,NaN,NaN,NaN,NaN
"2023-09-12 00:13:00",-2.679,18.39,NaN,NaN,NaN,NaN
"2023-09-12 00:14:00",-3.06,18.39,NaN,NaN,NaN,NaN
"2023-09-12 00:15:00",-2.887,18.38,NaN,NaN,NaN,NaN
"2023-09-12 00:16:00",-3.027,18.38,NaN,NaN,NaN,NaN
"2023-09-12 00:17:00",-3.097,18.36,NaN,NaN,NaN,NaN
"2023-09-12 00:18:00",-3.492,18.35,NaN,NaN,NaN,NaN
"2023-09-12 00:19:00",-3.333,18.34,NaN,NaN,NaN,NaN
"2023-09-12 00:20:00",-3.528,18.32,NaN,NaN,NaN,NaN
"2023-09-12 00:21:00",-3.129,18.32,NaN,NaN,NaN,NaN
"2023-09-12 00:22:00",-3.869,18.31,NaN,NaN,NaN,NaN
"2023-09-12 00:23:00",-3.393,18.29,NaN,NaN,NaN,NaN
"2023-09-12 00:24:00",-3.186,18.28,NaN,NaN,NaN,NaN
"2023-09-12 00:25:00",-3.375,18.27,NaN,NaN,NaN,NaN
"2023-09-12 00:26:00",-3.606,18.28,NaN,NaN,NaN,NaN
"2023-09-12 00:27:00",-3.5,18.27,NaN,NaN,NaN,NaN
"2023-09-12 00:28:00",-3.36,18.27,NaN,NaN,NaN,NaN
"2023-09-12 00:29:00",-3.336,18.27,NaN,NaN,NaN,NaN
"2023-09-12 00:30:00",-3.199,18.27,101275,0.0166705,1.93621,203.447
"2023-09-12 00:31:00",-2.784,18.29,NaN,NaN,NaN,NaN
"2023-09-12 00:32:00",-3.53,18.28,NaN,NaN,NaN,NaN
"2023-09-12 00:33:00",-3.028,18.28,NaN,NaN,NaN,NaN
"2023-09-12 00:34:00",-3.763,18.27,NaN,NaN,NaN,NaN
"2023-09-12 00:35:00",-3.773,18.26,NaN,NaN,NaN,NaN
"2023-09-12 00:36:00",-3.43,18.26,NaN,NaN,NaN,NaN
"2023-09-12 00:37:00",-3.431,18.26,NaN,NaN,NaN,NaN
"2023-09-12 00:38:00",-3.469,18.25,NaN,NaN,NaN,NaN
"2023-09-12 00:39:00",-3.63,18.25,NaN,NaN,NaN,NaN
"2023-09-12 00:40:00",-3.271,18.25,NaN,NaN,NaN,NaN
"2023-09-12 00:41:00",-3.527,18.24,NaN,NaN,NaN,NaN
"2023-09-12 00:42:00",-3.53,18.24,NaN,NaN,NaN,NaN
"2023-09-12 00:43:00",-2.951,18.23,NaN,NaN,NaN,NaN
"2023-09-12 00:44:00",-3.025,18.23,NaN,NaN,NaN,NaN
"2023-09-12 00:45:00",-3.434,18.24,NaN,NaN,NaN,NaN
"2023-09-12 00:46:00",-3.568,18.23,NaN,NaN,NaN,NaN
"2023-09-12 00:47:00",-3.569,18.24,NaN,NaN,NaN,NaN
"2023-09-12 00:48:00",-3.225,18.24,NaN,NaN,NaN,NaN
"2023-09-12 00:49:00",-3.257,18.25,NaN,NaN,NaN,NaN
"2023-09-12 00:50:00",-3.292,18.25,NaN,NaN,NaN,NaN
"2023-09-12 00:51:00",-3.333,18.26,NaN,NaN,NaN,NaN
"2023-09-12 00:52:00",-3.125,18.26,NaN,NaN,NaN,NaN
"2023-09-12 00:53:00",-3.117,18.26,NaN,NaN,NaN,NaN
"2023-09-12 00:54:00",-3.971,18.26,NaN,NaN,NaN,NaN
"2023-09-12 00:55:00",-3.335,18.26,NaN,NaN,NaN,NaN
"2023-09-12 00:56:00",-3.57,18.26,NaN,NaN,NaN,NaN
"2023-09-12 00:57:00",-4.009,18.26,NaN,NaN,NaN,NaN
"2023-09-12 00:58:00",-3.201,18.25,NaN,NaN,NaN,NaN
"2023-09-12 00:59:00",-3.318,18.25,NaN,NaN,NaN,NaN
"2023-09-12 01:00:00",-3.158,18.26,101275,0.0165989,2.02864,184.141
"2023-09-12 01:01:00",-3.227,18.25,NaN,NaN,NaN,NaN
"2023-09-12 01:02:00",-3.596,18.24,NaN,NaN,NaN,NaN
"2023-09-12 01:03:00",-3.258,18.25,NaN,NaN,NaN,NaN
"2023-09-12 01:04:00",-3.535,18.24,NaN,NaN,NaN,NaN
"2023-09-12 01:05:00",-2.86,18.23,NaN,NaN,NaN,NaN
"2023-09-12 01:06:00",-3.247,18.24,NaN,NaN,NaN,NaN
"2023-09-12 01:07:00",-2.956,18.23,NaN,NaN,NaN,NaN
"2023-09-12 01:08:00",-3.26,18.22,NaN,NaN,NaN,NaN
"2023-09-12 01:09:00",-3.128,18.22,NaN,NaN,NaN,NaN
"2023-09-12 01:10:00",-3.225,18.2,NaN,NaN,NaN,NaN
"2023-09-12 01:11:00",-3.024,18.19,NaN,NaN,NaN,NaN
"2023-09-12 01:12:00",-3.261,18.2,NaN,NaN,NaN,NaN
"2023-09-12 01:13:00",-3.226,18.2,NaN,NaN,NaN,NaN
"2023-09-12 01:14:00",-3.471,18.19,NaN,NaN,NaN,NaN
"2023-09-12 01:15:00",-3.373,18.17,NaN,NaN,NaN,NaN
"2023-09-12 01:16:00",-3.483,18.16,NaN,NaN,NaN,NaN
"2023-09-12 01:17:00",-3.258,18.15,NaN,NaN,NaN,NaN
"2023-09-12 01:18:00",-3.566,18.15,NaN,NaN,NaN,NaN
"2023-09-12 01:19:00",-3.532,18.15,NaN,NaN,NaN,NaN
"2023-09-12 01:20:00",-3.19,18.15,NaN,NaN,NaN,NaN
"2023-09-12 01:21:00",-3.57,18.15,NaN,NaN,NaN,NaN
"2023-09-12 01:22:00",-3.627,18.14,NaN,NaN,NaN,NaN
"2023-09-12 01:23:00",-3.495,18.14,NaN,NaN,NaN,NaN
"2023-09-12 01:24:00",-3.229,18.13,NaN,NaN,NaN,NaN
"2023-09-12 01:25:00",-3.124,18.14,NaN,NaN,NaN,NaN
"2023-09-12 01:26:00",-3.875,18.13,NaN,NaN,NaN,NaN
"2023-09-12 01:27:00",-3.699,18.13,NaN,NaN,NaN,NaN
"2023-09-12 01:28:00",-3.466,18.13,NaN,NaN,NaN,NaN
"2023-09-12 01:29:00",-3.572,18.14,NaN,NaN,NaN,NaN
"2023-09-12 01:30:00",-3.229,18.15,101275,0.016609,1.54703,182.442
"2023-09-12 01:31:00",-2.862,18.15,NaN,NaN,NaN,NaN
"2023-09-12 01:32:00",-3.4,18.16,NaN,NaN,NaN,NaN
"2023-09-12 01:33:00",-3.394,18.16,NaN,NaN,NaN,NaN
"2023-09-12 01:34:00",-3.229,18.16,NaN,NaN,NaN,NaN
"2023-09-12 01:35:00",-2.785,18.16,NaN,NaN,NaN,NaN
"2023-09-12 01:36:00",-3.025,18.16,NaN,NaN,NaN,NaN
"2023-09-12 01:37:00",-2.893,18.16,NaN,NaN,NaN,NaN
"2023-09-12 01:38:00",-2.99,18.16,NaN,NaN,NaN,NaN
"2023-09-12 01:39:00",-3.159,18.16,NaN,NaN,NaN,NaN
"2023-09-12 01:40:00",-3.097,18.16,NaN,NaN,NaN,NaN
"2023-09-12 01:41:00",-3.052,18.16,NaN,NaN,NaN,NaN
"2023-09-12 01:42:00",-3.532,18.16,NaN,NaN,NaN,NaN
"2023-09-12 01:43:00",-3.558,18.16,NaN,NaN,NaN,NaN
"2023-09-12 01:44:00",-2.896,18.17,NaN,NaN,NaN,NaN
"2023-09-12 01:45:00",-2.92,18.16,NaN,NaN,NaN,NaN
"2023-09-12 01:46:00",-2.719,18.16,NaN,NaN,NaN,NaN
"2023-09-12 01:47:00",-2.856,18.16,NaN,NaN,NaN,NaN
"2023-09-12 01:48:00",-3.049,18.16,NaN,NaN,NaN,NaN
"2023-09-12 01:49:00",-3.237,18.17,NaN,NaN,NaN,NaN
"2023-09-12 01:50:00",-2.918,18.16,NaN,NaN,NaN,NaN
"2023-09-12 01:51:00",-2.749,18.16,NaN,NaN,NaN,NaN
"2023-09-12 01:52:00",-3.054,18.16,NaN,NaN,NaN,NaN
"2023-09-12 01:53:00",-3.233,18.15,NaN,NaN,NaN,NaN
"2023-09-12 01:54:00",-3.295,18.15,NaN,NaN,NaN,NaN
"2023-09-12 01:55:00",-3.4,18.14,NaN,NaN,NaN,NaN
"2023-09-12 01:56:00",-3.222,18.14,NaN,NaN,NaN,NaN
"2023-09-12 01:57:00",-2.915,18.13,NaN,NaN,NaN,NaN
"2023-09-12 01:58:00",-2.815,18.12,NaN,NaN,NaN,NaN
"2023-09-12 01:59:00",-2.823,18.11,NaN,NaN,NaN,NaN
"2023-09-12 02:00:00",-3.159,18.12,101275,0.0166484,1.7055,158.3
"2023-09-12 02:01:00",-3.283,18.13,NaN,NaN,NaN,NaN
"2023-09-12 02:02:00",-3.397,18.13,NaN,NaN,NaN,NaN
"2023-09-12 02:03:00",-3.255,18.13,NaN,NaN,NaN,NaN
"2023-09-12 02:04:00",-2.993,18.13,NaN,NaN,NaN,NaN
"2023-09-12 02:05:00",-3.062,18.13,NaN,NaN,NaN,NaN
"2023-09-12 02:06:00",-2.586,18.12,NaN,NaN,NaN,NaN
"2023-09-12 02:07:00",-3.563,18.13,NaN,NaN,NaN,NaN
"2023-09-12 02:08:00",-3.538,18.11,NaN,NaN,NaN,NaN
"2023-09-12 02:09:00",-3.398,18.1,NaN,NaN,NaN,NaN
"2023-09-12 02:10:00",-3.362,18.1,NaN,NaN,NaN,NaN
"2023-09-12 02:11:00",-3.095,18.1,NaN,NaN,NaN,NaN
"2023-09-12 02:12:00",-3.052,18.1,NaN,NaN,NaN,NaN
"2023-09-12 02:13:00",-3.327,18.09,NaN,NaN,NaN,NaN
"2023-09-12 02:14:00",-2.859,18.09,NaN,NaN,NaN,NaN
"2023-09-12 02:15:00",-3.294,18.09,NaN,NaN,NaN,NaN
"2023-09-12 02:16:00",-3.029,18.09,NaN,NaN,NaN,NaN
"2023-09-12 02:17:00",-3.53,18.08,NaN,NaN,NaN,NaN
"2023-09-12 02:18:00",-3.029,18.09,NaN,NaN,NaN,NaN
"2023-09-12 02:19:00",-3.097,18.08,NaN,NaN,NaN,NaN
"2023-09-12 02:20:00",-3.184,18.07,NaN,NaN,NaN,NaN
"2023-09-12 02:21:00",-3.461,18.05,NaN,NaN,NaN,NaN
"2023-09-12 02:22:00",-3.402,18.05,NaN,NaN,NaN,NaN
"2023-09-12 02:23:00",-3.428,18.05,NaN,NaN,NaN,NaN
"2023-09-12 02:24:00",-3.265,18.04,NaN,NaN,NaN,NaN
"2023-09-12 02:25:00",-3.174,18.04,NaN,NaN,NaN,NaN
"2023-09-12 02:26:00",-3.164,18.04,NaN,NaN,NaN,NaN
"2023-09-12 02:27:00",-3.564,18.04,NaN,NaN,NaN,NaN
"2023-09-12 02:28:00",-3.13,18.04,NaN,NaN,NaN,NaN
"2023-09-12 02:29:00",-3.664,18.03,NaN,NaN,NaN,NaN
"2023-09-12 02:30:00",-3.466,18.03,101275,0.0165904,1.56892,150.828
"2023-09-12 02:31:00",-3.093,18.03,NaN,NaN,NaN,NaN
"2023-09-12 02:32:00",-3.398,18.02,NaN,NaN,NaN,NaN
"2023-09-12 02:33:00",-3.771,18.01,NaN,NaN,NaN,NaN
"2023-09-12 02:34:00",-2.926,18.01,NaN,NaN,NaN,NaN
"2023-09-12 02:35:00",-3.16,18,NaN,NaN,NaN,NaN
"2023-09-12 02:36:00",-2.991,18.01,NaN,NaN,NaN,NaN
"2023-09-12 02:37:00",-3.294,18.01,NaN,NaN,NaN,NaN
"2023-09-12 02:38:00",-3.361,18,NaN,NaN,NaN,NaN
"2023-09-12 02:39:00",-3.261,18.01,NaN,NaN,NaN,NaN
"2023-09-12 02:40:00",-3.116,18.01,NaN,NaN,NaN,NaN
"2023-09-12 02:41:00",-3.67,18,NaN,NaN,NaN,NaN
"2023-09-12 02:42:00",-3.328,18,NaN,NaN,NaN,NaN
"2023-09-12 02:43:00",-3.249,17.98,NaN,NaN,NaN,NaN
"2023-09-12 02:44:00",-2.691,17.97,NaN,NaN,NaN,NaN
"2023-09-12 02:45:00",-2.89,17.96,NaN,NaN,NaN,NaN
"2023-09-12 02:46:00",-3.295,17.96,NaN,NaN,NaN,NaN
"2023-09-12 02:47:00",-3.263,17.96,NaN,NaN,NaN,NaN
"2023-09-12 02:48:00",-3.196,17.95,NaN,NaN,NaN,NaN
"2023-09-12 02:49:00",-2.956,17.94,NaN,NaN,NaN,NaN
"2023-09-12 02:50:00",-3.324,17.94,NaN,NaN,NaN,NaN
"2023-09-12 02:51:00",-3.636,17.93,NaN,NaN,NaN,NaN
"2023-09-12 02:52:00",-3.222,17.91,NaN,NaN,NaN,NaN
"2023-09-12 02:53:00",-3.201,17.9,NaN,NaN,NaN,NaN
"2023-09-12 02:54:00",-3.153,17.9,NaN,NaN,NaN,NaN
"2023-09-12 02:55:00",-2.96,17.89,NaN,NaN,NaN,NaN
"2023-09-12 02:56:00",-3.265,17.87,NaN,NaN,NaN,NaN
"2023-09-12 02:57:00",-3.4,17.87,NaN,NaN,NaN,NaN
"2023-09-12 02:58:00",-3.195,17.86,NaN,NaN,NaN,NaN
"2023-09-12 02:59:00",-3.128,17.84,NaN,NaN,NaN,NaN
"2023-09-12 03:00:00",-2.924,17.84,101275,0.0164847,1.40123,157.902
"2023-09-12 03:01:00",-3.028,17.84,NaN,NaN,NaN,NaN
"2023-09-12 03:02:00",-2.673,17.84,NaN,NaN,NaN,NaN
"2023-09-12 03:03:00",-3.599,17.83,NaN,NaN,NaN,NaN
"2023-09-12 03:04:00",-2.828,17.81,NaN,NaN,NaN,NaN
"2023-09-12 03:05:00",-3.119,17.78,NaN,NaN,NaN,NaN
"2023-09-12 03:06:00",-3.744,17.78,NaN,NaN,NaN,NaN
"2023-09-12 03:07:00",-3.544,17.78,NaN,NaN,NaN,NaN
"2023-09-12 03:08:00",-3.636,17.77,NaN,NaN,NaN,NaN
"2023-09-12 03:09:00",-3.268,17.77,NaN,NaN,NaN,NaN
"2023-09-12 03:10:00",-3.53,17.76,NaN,NaN,NaN,NaN
"2023-09-12 03:11:00",-2.752,17.76,NaN,NaN,NaN,NaN
"2023-09-12 03:12:00",-2.913,17.77,NaN,NaN,NaN,NaN
"2023-09-12 03:13:00",-3.466,17.76,NaN,NaN,NaN,NaN
"2023-09-12 03:14:00",-3.663,17.77,NaN,NaN,NaN,NaN
"2023-09-12 03:15:00",-3.195,17.76,NaN,NaN,NaN,NaN
"2023-09-12 03:16:00",-3.193,17.76,NaN,NaN,NaN,NaN
"2023-09-12 03:17:00",-3.56,17.76,NaN,NaN,NaN,NaN
"2023-09-12 03:18:00",-3.428,17.75,NaN,NaN,NaN,NaN
"2023-09-12 03:19:00",-3.462,17.74,NaN,NaN,NaN,NaN
"2023-09-12 03:20:00",-3.163,17.73,NaN,NaN,NaN,NaN
"2023-09-12 03:21:00",-3.201,17.73,NaN,NaN,NaN,NaN
"2023-09-12 03:22:00",-3.364,17.73,NaN,NaN,NaN,NaN
"2023-09-12 03:23:00",-3.436,17.73,NaN,NaN,NaN,NaN
"2023-09-12 03:24:00",-2.828,17.71,NaN,NaN,NaN,NaN
"2023-09-12 03:25:00",-2.75,17.7,NaN,NaN,NaN,NaN
"2023-09-12 03:26:00",-3.203,17.73,NaN,NaN,NaN,NaN
"2023-09-12 03:27:00",-2.982,17.7,NaN,NaN,NaN,NaN
"2023-09-12 03:28:00",-2.962,17.72,NaN,NaN,NaN,NaN
"2023-09-12 03:29:00",-3.023,17.71,NaN,NaN,NaN,NaN
"2023-09-12 03:30:00",-2.653,17.71,101275,0.0163101,1.72304,155.268
"2023-09-12 03:31:00",-3.171,17.71,NaN,NaN,NaN,NaN
"2023-09-12 03:32:00",-3.121,17.71,NaN,NaN,NaN,NaN
"2023-09-12 03:33:00",-3.326,17.7,NaN,NaN,NaN,NaN
"2023-09-12 03:34:00",-3.164,17.68,NaN,NaN,NaN,NaN
"2023-09-12 03:35:00",-3.295,17.7,NaN,NaN,NaN,NaN
"2023-09-12 03:36:00",-3.394,17.69,NaN,NaN,NaN,NaN
"2023-09-12 03:37:00",-3.491,17.68,NaN,NaN,NaN,NaN
"2023-09-12 03:38:00",-3.333,17.68,NaN,NaN,NaN,NaN
"2023-09-12 03:39:00",-3.43,17.66,NaN,NaN,NaN,NaN
"2023-09-12 03:40:00",-2.856,17.64,NaN,NaN,NaN,NaN
"2023-09-12 03:41:00",-3.167,17.62,NaN,NaN,NaN,NaN
"2023-09-12 03:42:00",-3.125,17.59,NaN,NaN,NaN,NaN
"2023-09-12 03:43:00",-2.888,17.58,NaN,NaN,NaN,NaN
"2023-09-12 03:44:00",-2.92,17.59,NaN,NaN,NaN,NaN
"2023-09-12 03:45:00",-2.25,17.58,NaN,NaN,NaN,NaN
"2023-09-12 03:46:00",-3.218,17.57,NaN,NaN,NaN,NaN
"2023-09-12 03:47:00",-3.26,17.56,NaN,NaN,NaN,NaN
"2023-09-12 03:48:00",-3.129,17.55,NaN,NaN,NaN,NaN
"2023-09-12 03:49:00",-3.021,17.54,NaN,NaN,NaN,NaN
"2023-09-12 03:50:00",-2.83,17.54,NaN,NaN,NaN,NaN
"2023-09-12 03:51:00",-2.71,17.52,NaN,NaN,NaN,NaN
"2023-09-12 03:52:00",-2.956,17.52,NaN,NaN,NaN,NaN
"2023-09-12 03:53:00",-2.919,17.53,NaN,NaN,NaN,NaN
"2023-09-12 03:54:00",-3.016,17.51,NaN,NaN,NaN,NaN
"2023-09-12 03:55:00",-2.211,17.51,NaN,NaN,NaN,NaN
"2023-09-12 03:56:00",-2.507,17.51,NaN,NaN,NaN,NaN
"2023-09-12 03:57:00",-2.487,17.5,NaN,NaN,NaN,NaN
"2023-09-12 03:58:00",-2.913,17.5,NaN,NaN,NaN,NaN
"2023-09-12 03:59:00",-2.515,17.5,NaN,NaN,NaN,NaN
"2023-09-12 04:00:00",-2.614,17.5,101275,0.0161799,1.65214,144.647
"2023-09-12 04:01:00",-2.31,17.5,NaN,NaN,NaN,NaN
"2023-09-12 04:02:00",-2.585,17.51,NaN,NaN,NaN,NaN
"2023-09-12 04:03:00",-2.307,17.51,NaN,NaN,NaN,NaN
"2023-09-12 04:04:00",-1.971,17.48,NaN,NaN,NaN,NaN
"2023-09-12 04:05:00",-2.341,17.48,NaN,NaN,NaN,NaN
"2023-09-12 04:06:00",-2.313,17.49,NaN,NaN,NaN,NaN
"2023-09-12 04:07:00",-2.65,17.49,NaN,NaN,NaN,NaN
"2023-09-12 04:08:00",-1.969,17.49,NaN,NaN,NaN,NaN
"2023-09-12 04:09:00",-1.971,17.51,NaN,NaN,NaN,NaN
"2023-09-12 04:10:00",-2.343,17.5,NaN,NaN,NaN,NaN
"2023-09-12 04:11:00",-2.177,17.49,NaN,NaN,NaN,NaN
"2023-09-12 04:12:00",-2.649,17.5,NaN,NaN,NaN,NaN
"2023-09-12 04:13:00",-2.247,17.52,NaN,NaN,NaN,NaN
"2023-09-12 04:14:00",-1.899,17.54,NaN,NaN,NaN,NaN
"2023-09-12 04:15:00",-1.666,17.54,NaN,NaN,NaN,NaN
"2023-09-12 04:16:00",-1.399,17.55,NaN,NaN,NaN,NaN
"2023-09-12 04:17:00",-1.86,17.55,NaN,NaN,NaN,NaN
"2023-09-12 04:18:00",-2.449,17.54,NaN,NaN,NaN,NaN
"2023-09-12 04:19:00",-1.623,17.55,NaN,NaN,NaN,NaN
"2023-09-12 04:20:00",-2.414,17.55,NaN,NaN,NaN,NaN
"2023-09-12 04:21:00",-1.397,17.54,NaN,NaN,NaN,NaN
"2023-09-12 04:22:00",-2.474,17.54,NaN,NaN,NaN,NaN
"2023-09-12 04:23:00",-2.31,17.54,NaN,NaN,NaN,NaN
"2023-09-12 04:24:00",-2.928,17.54,NaN,NaN,NaN,NaN
"2023-09-12 04:25:00",-2.578,17.54,NaN,NaN,NaN,NaN
"2023-09-12 04:26:00",-2.142,17.54,NaN,NaN,NaN,NaN
"2023-09-12 04:27:00",-2.347,17.54,NaN,NaN,NaN,NaN
"2023-09-12 04:28:00",-2.27,17.55,NaN,NaN,NaN,NaN
"2023-09-12 04:29:00",-2.275,17.55,NaN,NaN,NaN,NaN
"2023-09-12 04:30:00",-2.273,17.56,101275,0.0160717,1.41755,148.278
"2023-09-12 04:31:00",-2.179,17.57,NaN,NaN,NaN,NaN
"2023-09-12 04:32:00",-2.139,17.57,NaN,NaN,NaN,NaN
"2023-09-12 04:33:00",-2.444,17.58,NaN,NaN,NaN,NaN
"2023-09-12 04:34:00",-2.617,17.6,NaN,NaN,NaN,NaN
"2023-09-12 04:35:00",-2.75,17.61,NaN,NaN,NaN,NaN
"2023-09-12 04:36:00",-2.241,17.63,NaN,NaN,NaN,NaN
"2023-09-12 04:37:00",-2.151,17.63,NaN,NaN,NaN,NaN
"2023-09-12 04:38:00",-2.206,17.62,NaN,NaN,NaN,NaN
"2023-09-12 04:39:00",-2.304,17.62,NaN,NaN,NaN,NaN
"2023-09-12 04:40:00",-2.657,17.61,NaN,NaN,NaN,NaN
"2023-09-12 04:41:00",-3.124,17.59,NaN,NaN,NaN,NaN
"2023-09-12 04:42:00",-2.185,17.59,NaN,NaN,NaN,NaN
"2023-09-12 04:43:00",-2.037,17.58,NaN,NaN,NaN,NaN
"2023-09-12 04:44:00",-2.916,17.59,NaN,NaN,NaN,NaN
"2023-09-12 04:45:00",-2.28,17.58,NaN,NaN,NaN,NaN
"2023-09-12 04:46:00",-2.924,17.58,NaN,NaN,NaN,NaN
"2023-09-12 04:47:00",-2.487,17.57,NaN,NaN,NaN,NaN
"2023-09-12 04:48:00",-2.623,17.56,NaN,NaN,NaN,NaN
"2023-09-12 04:49:00",-2.177,17.57,NaN,NaN,NaN,NaN
"2023-09-12 04:50:00",-2.097,17.57,NaN,NaN,NaN,NaN
"2023-09-12 04:51:00",-2.239,17.58,NaN,NaN,NaN,NaN
"2023-09-12 04:52:00",-2.506,17.56,NaN,NaN,NaN,NaN
"2023-09-12 04:53:00",-2.584,17.54,NaN,NaN,NaN,NaN
"2023-09-12 04:54:00",-2.249,17.53,NaN,NaN,NaN,NaN
"2023-09-12 04:55:00",-1.908,17.54,NaN,NaN,NaN,NaN
"2023-09-12 04:56:00",-2.202,17.54,NaN,NaN,NaN,NaN
"2023-09-12 04:57:00",-2.097,17.55,NaN,NaN,NaN,NaN
"2023-09-12 04:58:00",-1.636,17.56,NaN,NaN,NaN,NaN
"2023-09-12 04:59:00",-1.831,17.56,NaN,NaN,NaN,NaN
"2023-09-12 05:00:00",-1.67,17.56,101275,0.0161094,2.28658,131.248
"2023-09-12 05:01:00",-1.727,17.58,NaN,NaN,NaN,NaN
"2023-09-12 05:02:00",-1.694,17.57,NaN,NaN,NaN,NaN
"2023-09-12 05:03:00",-1.87,17.59,NaN,NaN,NaN,NaN
"2023-09-12 05:04:00",-1.664,17.6,NaN,NaN,NaN,NaN
"2023-09-12 05:05:00",-1.323,17.61,NaN,NaN,NaN,NaN
"2023-09-12 05:06:00",-1.494,17.62,NaN,NaN,NaN,NaN
"2023-09-12 05:07:00",-1.055,17.63,NaN,NaN,NaN,NaN
"2023-09-12 05:08:00",-1.187,17.64,NaN,NaN,NaN,NaN
"2023-09-12 05:09:00",-1.187,17.65,NaN,NaN,NaN,NaN
"2023-09-12 05:10:00",-1.192,17.66,NaN,NaN,NaN,NaN
"2023-09-12 05:11:00",-1.261,17.66,NaN,NaN,NaN,NaN
"2023-09-12 05:12:00",-0.842,17.67,NaN,NaN,NaN,NaN
"2023-09-12 05:13:00",-0.678,17.68,NaN,NaN,NaN,NaN
"2023-09-12 05:14:00",-0.446,17.7,NaN,NaN,NaN,NaN
"2023-09-12 05:15:00",-0.877,17.71,NaN,NaN,NaN,NaN
"2023-09-12 05:16:00",-0.306,17.74,NaN,NaN,NaN,NaN
"2023-09-12 05:17:00",-0.034,17.75,NaN,NaN,NaN,NaN
"2023-09-12 05:18:00",-0.092,17.76,NaN,NaN,NaN,NaN
"2023-09-12 05:19:00",0.512,17.77,NaN,NaN,NaN,NaN
"2023-09-12 05:20:00",0.576,17.78,NaN,NaN,NaN,NaN
"2023-09-12 05:21:00",1.192,17.79,NaN,NaN,NaN,NaN
"2023-09-12 05:22:00",1.325,17.79,NaN,NaN,NaN,NaN
"2023-09-12 05:23:00",1.8,17.79,NaN,NaN,NaN,NaN
"2023-09-12 05:24:00",2.95,17.77,NaN,NaN,NaN,NaN
"2023-09-12 05:25:00",2.889,17.76,NaN,NaN,NaN,NaN
"2023-09-12 05:26:00",3.301,17.75,NaN,NaN,NaN,NaN
"2023-09-12 05:27:00",2.991,17.75,NaN,NaN,NaN,NaN
"2023-09-12 05:28:00",4.21,17.75,NaN,NaN,NaN,NaN
"2023-09-12 05:29:00",3.914,17.76,NaN,NaN,NaN,NaN
"2023-09-12 05:30:00",5.154,17.74,101275,0.0161558,1.76356,147.012
"2023-09-12 05:31:00",5.205,17.75,NaN,NaN,NaN,NaN
"2023-09-12 05:32:00",5.299,17.74,NaN,NaN,NaN,NaN
"2023-09-12 05:33:00",5.479,17.75,NaN,NaN,NaN,NaN
"2023-09-12 05:34:00",6.488,17.75,NaN,NaN,NaN,NaN
"2023-09-12 05:35:00",7.344,17.75,NaN,NaN,NaN,NaN
"2023-09-12 05:36:00",9.13,17.76,NaN,NaN,NaN,NaN
"2023-09-12 05:37:00",9.69,17.77,NaN,NaN,NaN,NaN
"2023-09-12 05:38:00",10.73,17.79,NaN,NaN,NaN,NaN
"2023-09-12 05:39:00",11.89,17.8,NaN,NaN,NaN,NaN
"2023-09-12 05:40:00",11.82,17.82,NaN,NaN,NaN,NaN
"2023-09-12 05:41:00",12.23,17.82,NaN,NaN,NaN,NaN
"2023-09-12 05:42:00",13.29,17.85,NaN,NaN,NaN,NaN
"2023-09-12 05:43:00",14.31,17.87,NaN,NaN,NaN,NaN
"2023-09-12 05:44:00",15.29,17.87,NaN,NaN,NaN,NaN
"2023-09-12 05:45:00",16.45,17.88,NaN,NaN,NaN,NaN
"2023-09-12 05:46:00",17.68,17.89,NaN,NaN,NaN,NaN
"2023-09-12 05:47:00",18.17,17.92,NaN,NaN,NaN,NaN
"2023-09-12 05:48:00",18.85,17.93,NaN,NaN,NaN,NaN
"2023-09-12 05:49:00",20.31,17.97,NaN,NaN,NaN,NaN
"2023-09-12 05:50:00",22.46,17.99,NaN,NaN,NaN,NaN
"2023-09-12 05:51:00",23.48,18,NaN,NaN,NaN,NaN
"2023-09-12 05:52:00",26.03,18.03,NaN,NaN,NaN,NaN
"2023-09-12 05:53:00",26.87,18.04,NaN,NaN,NaN,NaN
"2023-09-12 05:54:00",27.38,18.06,NaN,NaN,NaN,NaN
"2023-09-12 05:55:00",28.2,18.09,NaN,NaN,NaN,NaN
"2023-09-12 05:56:00",29.87,18.1,NaN,NaN,NaN,NaN
