typology,location,time,mean,median,min,max,area_m2_bin_0_-inf_15.0,percent_bin_0_-inf_15.0,area_m2_bin_1_15.0_20.0,percent_bin_1_15.0_20.0,area_m2_bin_2_20.0_25.0,percent_bin_2_20.0_25.0,area_m2_bin_3_25.0_30.0,percent_bin_3_25.0_30.0,area_m2_bin_4_30.0_35.0,percent_bin_4_30.0_35.0,area_m2_bin_5_35.0_40.0,percent_bin_5_35.0_40.0,area_m2_bin_6_40.0_45.0,percent_bin_6_40.0_45.0,area_m2_bin_7_45.0_50.0,percent_bin_7_45.0_50.0,area_m2_bin_8_50.0_inf,percent_bin_8_50.0_inf
volkswijk,2,12:00,53.7365,58.03773,27.63234,63.192135,0.0,0.0,0.0,0.0,0.0,0.0,1150.75,0.7169123086819125,17573.75,10.948370788354342,9907.25,6.172174208289269,2784.5,1.7347315433628374,930.75,0.5798532533614512,128167.75,79.84795789795018
volkswijk,3,morning,32.595074,33.323673,21.500978,41.783257,0.0,0.0,0.0,0.0,12579.25,6.310140845423684,52912.0,26.542295638695308,57927.0,29.057974740374643,73783.0,37.0118347276583,2148.5,1.077754047848066,0.0,0.0,0.0,0.0
volkswijk,3,afternoon,50.948307,52.210526,27.945961,67.573586,0.0,0.0,0.0,0.0,0.0,0.0,1170.75,0.5872844084329175,18286.0,9.17282314123795,14805.25,7.426771290157124,23262.5,11.669189452206487,33407.5,16.758235212233775,108417.75,54.38569649573175
volkswijk,3,evening,33.07127,29.553543,26.316227,60.475353,0.0,0.0,0.0,0.0,0.0,0.0,111375.25,55.86926996397036,35711.75,17.914118277048253,10421.0,5.227495896031973,24664.0,12.372225197172307,10347.0,5.1903752073930365,6830.75,3.426515458384071
volkswijk,3,12:00,51.62735,57.306206,27.593418,63.02,0.0,0.0,0.0,0.0,0.0,0.0,2067.0,1.0368711272524798,27831.5,13.96114116019709,13164.75,6.603845753506087,14239.5,7.142973592893896,6659.25,3.340485754308696,135387.75,67.91468261184176
volkswijk,4,morning,34.72768,36.248466,21.562668,41.748547,0.0,0.0,0.0,0.0,6676.0,3.7140989443524943,30340.0,16.879233369031557,38141.25,21.219349365081573,92739.25,51.59418072574028,11851.0,6.593137595794101,0.0,0.0,0.0,0.0
volkswijk,4,afternoon,55.53689,60.75942,27.953148,67.52222,0.0,0.0,0.0,0.0,0.0,0.0,711.0,0.3955548755893684,10474.5,5.827341131309197,10822.75,6.021085133312007,12940.5,7.199265636517893,15322.75,8.524597004130795,129476.0,72.03215621914075
volkswijk,4,evening,33.638138,32.55475,25.486496,50.31944,0.0,0.0,0.0,0.0,0.0,0.0,86495.75,48.12069708897203,6596.0,3.6695920666490496,63327.0,35.231088054075855,4146.0,2.306568936981043,19182.25,10.671775685336375,0.5,0.00027816798564653196
volkswijk,4,12:00,54.29794,58.479446,27.600613,63.836117,0.0,0.0,0.0,0.0,0.0,0.0,1716.0,0.9546725267388976,20483.0,11.395429699995828,4257.0,2.368322229794573,6274.25,3.490590967885506,2445.5,1.3605196177971877,144571.75,80.430464957788
volkswijk,5,morning,34.26232,35.3381,21.503288,42.648018,0.0,0.0,0.0,0.0,16697.0,4.159139326932837,70135.75,17.47046511642389,104924.75,26.136231304641328,177200.25,44.13969746165961,32495.5,8.094466790342338,0.0,0.0,0.0,0.0
